,Server,Time_floor,variable,Value
275,credit#25432ada-666d-4840-aeda-e8826ab67685,75,CPU Usage (%),0.0
675,credit#25432ada-666d-4840-aeda-e8826ab67685,75,Memory Usage (%),0.0
1075,credit#25432ada-666d-4840-aeda-e8826ab67685,75,Latency (s),0.0
276,credit#25432ada-666d-4840-aeda-e8826ab67685,76,CPU Usage (%),0.0
676,credit#25432ada-666d-4840-aeda-e8826ab67685,76,Memory Usage (%),0.0
1076,credit#25432ada-666d-4840-aeda-e8826ab67685,76,Latency (s),0.0
277,credit#25432ada-666d-4840-aeda-e8826ab67685,77,CPU Usage (%),0.0
677,credit#25432ada-666d-4840-aeda-e8826ab67685,77,Memory Usage (%),0.0
1077,credit#25432ada-666d-4840-aeda-e8826ab67685,77,Latency (s),0.0
278,credit#25432ada-666d-4840-aeda-e8826ab67685,78,CPU Usage (%),0.0
678,credit#25432ada-666d-4840-aeda-e8826ab67685,78,Memory Usage (%),0.0
1078,credit#25432ada-666d-4840-aeda-e8826ab67685,78,Latency (s),0.0
279,credit#25432ada-666d-4840-aeda-e8826ab67685,79,CPU Usage (%),0.0
679,credit#25432ada-666d-4840-aeda-e8826ab67685,79,Memory Usage (%),0.0
1079,credit#25432ada-666d-4840-aeda-e8826ab67685,79,Latency (s),0.0
280,credit#25432ada-666d-4840-aeda-e8826ab67685,80,CPU Usage (%),0.0
680,credit#25432ada-666d-4840-aeda-e8826ab67685,80,Memory Usage (%),0.0
1080,credit#25432ada-666d-4840-aeda-e8826ab67685,80,Latency (s),0.0
281,credit#25432ada-666d-4840-aeda-e8826ab67685,81,CPU Usage (%),0.0
681,credit#25432ada-666d-4840-aeda-e8826ab67685,81,Memory Usage (%),0.0
1081,credit#25432ada-666d-4840-aeda-e8826ab67685,81,Latency (s),0.0
282,credit#25432ada-666d-4840-aeda-e8826ab67685,82,CPU Usage (%),0.0
682,credit#25432ada-666d-4840-aeda-e8826ab67685,82,Memory Usage (%),0.0
1082,credit#25432ada-666d-4840-aeda-e8826ab67685,82,Latency (s),0.0
283,credit#25432ada-666d-4840-aeda-e8826ab67685,83,CPU Usage (%),0.0
683,credit#25432ada-666d-4840-aeda-e8826ab67685,83,Memory Usage (%),0.0
1083,credit#25432ada-666d-4840-aeda-e8826ab67685,83,Latency (s),0.0
284,credit#25432ada-666d-4840-aeda-e8826ab67685,84,CPU Usage (%),0.0
684,credit#25432ada-666d-4840-aeda-e8826ab67685,84,Memory Usage (%),0.0
1084,credit#25432ada-666d-4840-aeda-e8826ab67685,84,Latency (s),0.0
285,credit#25432ada-666d-4840-aeda-e8826ab67685,85,CPU Usage (%),0.0
685,credit#25432ada-666d-4840-aeda-e8826ab67685,85,Memory Usage (%),0.0
1085,credit#25432ada-666d-4840-aeda-e8826ab67685,85,Latency (s),0.0
286,credit#25432ada-666d-4840-aeda-e8826ab67685,86,CPU Usage (%),0.0
686,credit#25432ada-666d-4840-aeda-e8826ab67685,86,Memory Usage (%),0.0
1086,credit#25432ada-666d-4840-aeda-e8826ab67685,86,Latency (s),0.0
287,credit#25432ada-666d-4840-aeda-e8826ab67685,87,CPU Usage (%),0.0
687,credit#25432ada-666d-4840-aeda-e8826ab67685,87,Memory Usage (%),0.0
1087,credit#25432ada-666d-4840-aeda-e8826ab67685,87,Latency (s),0.0
288,credit#25432ada-666d-4840-aeda-e8826ab67685,88,CPU Usage (%),0.0
688,credit#25432ada-666d-4840-aeda-e8826ab67685,88,Memory Usage (%),0.0
1088,credit#25432ada-666d-4840-aeda-e8826ab67685,88,Latency (s),0.0
289,credit#25432ada-666d-4840-aeda-e8826ab67685,89,CPU Usage (%),0.0
689,credit#25432ada-666d-4840-aeda-e8826ab67685,89,Memory Usage (%),0.0
1089,credit#25432ada-666d-4840-aeda-e8826ab67685,89,Latency (s),0.0
290,credit#25432ada-666d-4840-aeda-e8826ab67685,90,CPU Usage (%),0.0
690,credit#25432ada-666d-4840-aeda-e8826ab67685,90,Memory Usage (%),0.0
1090,credit#25432ada-666d-4840-aeda-e8826ab67685,90,Latency (s),0.0
291,credit#25432ada-666d-4840-aeda-e8826ab67685,91,CPU Usage (%),0.0
691,credit#25432ada-666d-4840-aeda-e8826ab67685,91,Memory Usage (%),0.0
1091,credit#25432ada-666d-4840-aeda-e8826ab67685,91,Latency (s),0.0
292,credit#25432ada-666d-4840-aeda-e8826ab67685,92,CPU Usage (%),0.0
692,credit#25432ada-666d-4840-aeda-e8826ab67685,92,Memory Usage (%),0.0
1092,credit#25432ada-666d-4840-aeda-e8826ab67685,92,Latency (s),0.0
293,credit#25432ada-666d-4840-aeda-e8826ab67685,93,CPU Usage (%),0.0
693,credit#25432ada-666d-4840-aeda-e8826ab67685,93,Memory Usage (%),0.0
1093,credit#25432ada-666d-4840-aeda-e8826ab67685,93,Latency (s),0.0
294,credit#25432ada-666d-4840-aeda-e8826ab67685,94,CPU Usage (%),0.0
694,credit#25432ada-666d-4840-aeda-e8826ab67685,94,Memory Usage (%),0.0
1094,credit#25432ada-666d-4840-aeda-e8826ab67685,94,Latency (s),0.0
295,credit#25432ada-666d-4840-aeda-e8826ab67685,95,CPU Usage (%),0.0
695,credit#25432ada-666d-4840-aeda-e8826ab67685,95,Memory Usage (%),0.0
1095,credit#25432ada-666d-4840-aeda-e8826ab67685,95,Latency (s),0.0
296,credit#25432ada-666d-4840-aeda-e8826ab67685,96,CPU Usage (%),0.0
696,credit#25432ada-666d-4840-aeda-e8826ab67685,96,Memory Usage (%),0.0
1096,credit#25432ada-666d-4840-aeda-e8826ab67685,96,Latency (s),0.0
297,credit#25432ada-666d-4840-aeda-e8826ab67685,97,CPU Usage (%),0.0
697,credit#25432ada-666d-4840-aeda-e8826ab67685,97,Memory Usage (%),0.0
1097,credit#25432ada-666d-4840-aeda-e8826ab67685,97,Latency (s),0.0
298,credit#25432ada-666d-4840-aeda-e8826ab67685,98,CPU Usage (%),0.0
698,credit#25432ada-666d-4840-aeda-e8826ab67685,98,Memory Usage (%),0.0
1098,credit#25432ada-666d-4840-aeda-e8826ab67685,98,Latency (s),0.0
299,credit#25432ada-666d-4840-aeda-e8826ab67685,99,CPU Usage (%),0.0
699,credit#25432ada-666d-4840-aeda-e8826ab67685,99,Memory Usage (%),0.0
1099,credit#25432ada-666d-4840-aeda-e8826ab67685,99,Latency (s),0.0
300,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,0,CPU Usage (%),0.0
700,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,0,Memory Usage (%),0.0
1100,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,0,Latency (s),0.0
301,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,1,CPU Usage (%),0.0
701,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,1,Memory Usage (%),0.0
1101,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,1,Latency (s),0.0
302,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,2,CPU Usage (%),0.0
702,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,2,Memory Usage (%),0.0
1102,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,2,Latency (s),0.0
303,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,3,CPU Usage (%),0.0
703,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,3,Memory Usage (%),0.0
1103,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,3,Latency (s),0.0
304,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,4,CPU Usage (%),0.0
704,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,4,Memory Usage (%),0.0
1104,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,4,Latency (s),0.0
305,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,5,CPU Usage (%),0.0
705,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,5,Memory Usage (%),0.0
1105,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,5,Latency (s),0.0
306,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,6,CPU Usage (%),0.0
706,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,6,Memory Usage (%),0.0
1106,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,6,Latency (s),0.0
307,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,7,CPU Usage (%),0.0
707,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,7,Memory Usage (%),0.0
1107,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,7,Latency (s),0.0
308,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,8,CPU Usage (%),0.0
708,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,8,Memory Usage (%),0.0
1108,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,8,Latency (s),0.0
309,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,9,CPU Usage (%),0.0
709,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,9,Memory Usage (%),0.0
1109,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,9,Latency (s),0.0
310,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,10,CPU Usage (%),0.0
710,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,10,Memory Usage (%),0.0
1110,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,10,Latency (s),0.0
311,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,11,CPU Usage (%),0.0
711,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,11,Memory Usage (%),0.0
1111,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,11,Latency (s),0.0
312,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,12,CPU Usage (%),0.0
712,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,12,Memory Usage (%),0.0
1112,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,12,Latency (s),0.0
313,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,13,CPU Usage (%),0.0
713,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,13,Memory Usage (%),0.0
1113,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,13,Latency (s),0.0
314,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,14,CPU Usage (%),0.0
714,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,14,Memory Usage (%),0.0
1114,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,14,Latency (s),0.0
315,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,15,CPU Usage (%),0.0
715,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,15,Memory Usage (%),0.0
1115,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,15,Latency (s),0.0
316,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,16,CPU Usage (%),0.0
716,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,16,Memory Usage (%),0.0
1116,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,16,Latency (s),0.0
317,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,17,CPU Usage (%),0.0
717,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,17,Memory Usage (%),0.0
1117,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,17,Latency (s),0.0
318,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,18,CPU Usage (%),0.0
718,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,18,Memory Usage (%),0.0
1118,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,18,Latency (s),0.0
319,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,19,CPU Usage (%),0.0
719,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,19,Memory Usage (%),0.0
1119,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,19,Latency (s),0.0
320,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,20,CPU Usage (%),0.0
720,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,20,Memory Usage (%),0.0
1120,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,20,Latency (s),0.0
321,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,21,CPU Usage (%),0.0
721,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,21,Memory Usage (%),0.0
1121,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,21,Latency (s),0.0
322,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,22,CPU Usage (%),0.0
722,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,22,Memory Usage (%),0.0
1122,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,22,Latency (s),0.0
323,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,23,CPU Usage (%),0.0
723,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,23,Memory Usage (%),0.0
1123,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,23,Latency (s),0.0
324,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,24,CPU Usage (%),0.0
724,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,24,Memory Usage (%),0.0
1124,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,24,Latency (s),0.0
325,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,25,CPU Usage (%),0.0
725,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,25,Memory Usage (%),0.0
1125,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,25,Latency (s),0.0
326,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,26,CPU Usage (%),0.0
726,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,26,Memory Usage (%),0.0
1126,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,26,Latency (s),0.0
327,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,27,CPU Usage (%),0.0
727,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,27,Memory Usage (%),0.0
1127,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,27,Latency (s),0.0
328,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,28,CPU Usage (%),0.0
728,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,28,Memory Usage (%),0.0
1128,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,28,Latency (s),0.0
329,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,29,CPU Usage (%),0.0
729,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,29,Memory Usage (%),0.0
1129,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,29,Latency (s),0.0
330,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,30,CPU Usage (%),0.0
730,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,30,Memory Usage (%),0.0
1130,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,30,Latency (s),0.0
331,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,31,CPU Usage (%),0.0
731,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,31,Memory Usage (%),0.0
1131,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,31,Latency (s),0.0
332,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,32,CPU Usage (%),0.0
732,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,32,Memory Usage (%),0.0
1132,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,32,Latency (s),0.0
333,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,33,CPU Usage (%),0.0
733,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,33,Memory Usage (%),0.0
1133,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,33,Latency (s),0.0
334,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,34,CPU Usage (%),0.0
734,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,34,Memory Usage (%),0.0
1134,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,34,Latency (s),0.0
335,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,35,CPU Usage (%),0.0
735,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,35,Memory Usage (%),0.0
1135,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,35,Latency (s),0.0
336,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,36,CPU Usage (%),0.0
736,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,36,Memory Usage (%),0.0
1136,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,36,Latency (s),0.0
337,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,37,CPU Usage (%),0.0
737,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,37,Memory Usage (%),0.0
1137,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,37,Latency (s),0.0
338,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,38,CPU Usage (%),0.0
738,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,38,Memory Usage (%),0.0
1138,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,38,Latency (s),0.0
339,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,39,CPU Usage (%),0.0
739,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,39,Memory Usage (%),0.0
1139,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,39,Latency (s),0.0
340,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,40,CPU Usage (%),0.0
740,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,40,Memory Usage (%),0.0
1140,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,40,Latency (s),0.0
341,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,41,CPU Usage (%),0.0
741,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,41,Memory Usage (%),0.0
1141,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,41,Latency (s),0.0
342,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,42,CPU Usage (%),0.0
742,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,42,Memory Usage (%),0.0
1142,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,42,Latency (s),0.0
343,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,43,CPU Usage (%),0.0
743,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,43,Memory Usage (%),0.0
1143,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,43,Latency (s),0.0
344,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,44,CPU Usage (%),0.0
744,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,44,Memory Usage (%),0.0
1144,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,44,Latency (s),0.0
345,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,45,CPU Usage (%),0.0
745,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,45,Memory Usage (%),0.0
1145,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,45,Latency (s),0.0
346,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,46,CPU Usage (%),0.0
746,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,46,Memory Usage (%),0.0
1146,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,46,Latency (s),0.0
347,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,47,CPU Usage (%),0.0
747,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,47,Memory Usage (%),0.0
1147,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,47,Latency (s),0.0
348,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,48,CPU Usage (%),0.0
748,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,48,Memory Usage (%),0.0
1148,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,48,Latency (s),0.0
349,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,49,CPU Usage (%),0.0
749,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,49,Memory Usage (%),0.0
1149,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,49,Latency (s),0.0
350,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,50,CPU Usage (%),0.0
750,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,50,Memory Usage (%),0.0
1150,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,50,Latency (s),0.0
351,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,51,CPU Usage (%),0.0
751,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,51,Memory Usage (%),0.0
1151,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,51,Latency (s),0.0
352,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,52,CPU Usage (%),0.0
752,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,52,Memory Usage (%),0.0
1152,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,52,Latency (s),0.0
353,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,53,CPU Usage (%),0.0
753,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,53,Memory Usage (%),0.0
1153,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,53,Latency (s),0.0
354,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,54,CPU Usage (%),0.0
754,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,54,Memory Usage (%),0.0
1154,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,54,Latency (s),0.0
355,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,55,CPU Usage (%),0.0
755,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,55,Memory Usage (%),0.0
1155,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,55,Latency (s),0.0
356,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,56,CPU Usage (%),0.0
756,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,56,Memory Usage (%),0.0
1156,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,56,Latency (s),0.0
357,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,57,CPU Usage (%),0.0
757,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,57,Memory Usage (%),0.0
1157,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,57,Latency (s),0.0
358,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,58,CPU Usage (%),0.0
758,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,58,Memory Usage (%),0.0
1158,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,58,Latency (s),0.0
359,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,59,CPU Usage (%),0.0
759,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,59,Memory Usage (%),0.0
1159,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,59,Latency (s),0.0
360,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,60,CPU Usage (%),0.0
760,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,60,Memory Usage (%),0.0
1160,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,60,Latency (s),0.0
361,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,61,CPU Usage (%),0.0
761,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,61,Memory Usage (%),0.0
1161,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,61,Latency (s),0.0
362,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,62,CPU Usage (%),0.0
762,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,62,Memory Usage (%),0.0
1162,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,62,Latency (s),0.0
363,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,63,CPU Usage (%),0.0
763,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,63,Memory Usage (%),0.0
1163,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,63,Latency (s),0.0
364,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,64,CPU Usage (%),0.0
764,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,64,Memory Usage (%),0.0
1164,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,64,Latency (s),0.0
365,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,65,CPU Usage (%),0.0
765,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,65,Memory Usage (%),0.0
1165,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,65,Latency (s),0.0
366,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,66,CPU Usage (%),0.0
766,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,66,Memory Usage (%),0.0
1166,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,66,Latency (s),0.0
367,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,67,CPU Usage (%),0.0
767,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,67,Memory Usage (%),0.0
1167,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,67,Latency (s),0.0
368,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,68,CPU Usage (%),0.0
768,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,68,Memory Usage (%),0.0
1168,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,68,Latency (s),0.0
369,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,69,CPU Usage (%),0.0
769,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,69,Memory Usage (%),0.0
1169,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,69,Latency (s),0.0
370,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,70,CPU Usage (%),0.0
770,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,70,Memory Usage (%),0.0
1170,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,70,Latency (s),0.0
371,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,71,CPU Usage (%),0.0
771,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,71,Memory Usage (%),0.0
1171,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,71,Latency (s),0.0
372,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,72,CPU Usage (%),0.0
772,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,72,Memory Usage (%),0.0
1172,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,72,Latency (s),0.0
373,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,73,CPU Usage (%),0.0
773,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,73,Memory Usage (%),0.0
1173,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,73,Latency (s),0.0
374,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,74,CPU Usage (%),0.0
774,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,74,Memory Usage (%),0.0
1174,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,74,Latency (s),0.0
375,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,75,CPU Usage (%),0.0
775,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,75,Memory Usage (%),0.0
1175,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,75,Latency (s),0.0
376,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,76,CPU Usage (%),0.0
776,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,76,Memory Usage (%),0.0
1176,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,76,Latency (s),0.0
377,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,77,CPU Usage (%),0.0
777,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,77,Memory Usage (%),0.0
1177,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,77,Latency (s),0.0
378,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,78,CPU Usage (%),0.0
778,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,78,Memory Usage (%),0.0
1178,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,78,Latency (s),0.0
379,payment#6f11d134-4cfd-484c-80dd-5461ab93e600,79,CPU Usage (%),0.0
